Reporting Month,Timestamp,What is the name of your school?,What is your school's synthetic school code?,What is the name of your district?,Block Details,Was the PBL project conducted in your school this month?,Was evidence submitted for the completed PBL project?,In which class/classes did you conduct the PBL project?,Which subject do you teach?,"Total number of students enrolled in Class 6, including all sections","Average student attendance during the Class 6 PBL Science session. If you did not teach Science in Class 6, enter 0.","Average student attendance during the Class 6 PBL Math session. If you did not teach Math in Class 6, enter 0.","Total number of students enrolled in Class 7, including all sections","Average student attendance during the Class 7 PBL Science session. If you did not teach Science in Class 7, enter 0.","Average student attendance during the Class 7 PBL Math session. If you did not teach Math in Class 7, enter 0.","Total number of students enrolled in Class 8, including all sections","Average student attendance during the Class 8 PBL Science session. If you did not teach Science in Class 8, enter 0.","Average student attendance during the Class 8 PBL Math session. If you did not teach Math in Class 8, enter 0.",Derived: Total enrollment across Classes 6-8,Derived: Total attendance across PBL Science and Math sessions,Derived: Overall PBL attendance rate,Derived: Risk status
2025-09,2025-09-09 21:33:00,School ABXL,SYN-1286-ABXL,District D,District D - Block 007,Yes,Yes,"Classes 6, 7 and 8",Math and Science,27,21,17,51,28,31,32,15,18,110,130,0.5909,At Risk
2025-09,2025-09-09 21:50:00,School ABXQ,SYN-1291-ABXQ,District D,District D - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math and Science,11,9,10,22,17,16,13,6,5,46,63,0.6848,Behind
2025-09,2025-09-09 22:07:00,School ABXR,SYN-1292-ABXR,District D,District D - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math and Science,29,23,23,38,26,23,23,15,15,90,125,0.6944,Behind
2025-09,2025-09-09 22:24:00,School ABXS,SYN-1293-ABXS,District D,District D - Block 008,Yes,Yes,Class 6,Math and Science,44,38,38,44,39,41,33,25,23,121,204,0.843,On Track
2025-09,2025-09-09 22:41:00,School ABXT,SYN-1294-ABXT,District D,District D - Block 008,Yes,No,"Classes 6, 7 and 8",Math and Science,107,68,80,108,64,67,115,74,73,330,426,0.6455,Behind
2025-09,2025-09-09 22:58:00,School ABWI,SYN-1257-ABWI,District D,District D - Block 009,Yes,Yes,"Classes 6, 7 and 8",Math and Science,115,59,74,120,66,63,84,51,51,319,364,0.5705,At Risk
2025-09,2025-09-09 23:15:00,School ABWJ,SYN-1258-ABWJ,District D,District D - Block 009,Yes,Yes,Class 6,Math and Science,38,31,33,31,21,21,24,17,18,93,141,0.7581,On Track
2025-09,2025-09-09 23:32:00,School ABWK,SYN-1259-ABWK,District D,District D - Block 009,Yes,No,"Classes 6, 7 and 8",Math and Science,126,85,70,119,67,73,78,44,43,323,382,0.5913,At Risk
2025-09,2025-09-09 23:49:00,School ABWL,SYN-1260-ABWL,District D,District D - Block 009,Yes,Yes,"Classes 6, 7 and 8",Math and Science,7,6,5,34,27,27,21,20,20,62,105,0.8468,On Track
2025-09,2025-09-10 00:06:00,School ABWM,SYN-1261-ABWM,District D,District D - Block 009,Yes,No,"Classes 6, 7 and 8",Math and Science,37,31,26,32,25,30,36,28,25,105,165,0.7857,On Track
2025-09,2025-09-10 00:23:00,School ABWN,SYN-1262-ABWN,District D,District D - Block 009,No,No,Not conducted,Not applicable,56,0,0,39,0,0,40,0,0,135,0,0.0,Critical
2025-09,2025-09-10 00:40:00,School ABWO,SYN-1263-ABWO,District D,District D - Block 009,Yes,Yes,Class 7,Science,17,9,10,22,14,13,22,11,11,61,68,0.5574,At Risk
2025-09,2025-09-10 00:57:00,School ABWP,SYN-1264-ABWP,District D,District D - Block 009,No,No,Not conducted,Not applicable,100,0,0,94,0,0,80,0,0,274,0,0.0,Critical
2025-09,2025-09-10 01:14:00,School ABWQ,SYN-1265-ABWQ,District D,District D - Block 010,Yes,Yes,"Classes 6, 7 and 8",Math and Science,68,47,46,95,59,47,58,33,36,221,268,0.6063,Behind
2025-09,2025-09-10 01:31:00,School ABWR,SYN-1266-ABWR,District D,District D - Block 010,Yes,Yes,"Classes 6, 7 and 8",Math and Science,4626,231,231,26,21,21,38,33,32,4690,569,0.0607,Critical
2025-09,2025-09-10 01:48:00,School ABWS,SYN-1267-ABWS,District D,District D - Block 010,Yes,Yes,"Classes 6, 7 and 8",Science,47,27,30,45,33,32,26,19,20,118,161,0.6822,Behind
2025-09,2025-09-10 02:05:00,School ABWT,SYN-1268-ABWT,District D,District D - Block 010,Yes,Yes,"Classes 6, 7 and 8",Math and Science,50,39,38,38,27,25,52,39,36,140,204,0.7286,Behind
2025-09,2025-09-10 02:22:00,School ABYD,SYN-1304-ABYD,District D,District D - Block 011,Yes,No,"Classes 6, 7 and 8",Math and Science,18,15,15,16,14,12,22,19,20,56,95,0.8482,On Track
2025-09,2025-09-10 02:39:00,School ABYE,SYN-1305-ABYE,District D,District D - Block 011,Yes,Yes,Class 6,Math,18,13,13,26,14,15,14,8,6,58,69,0.5948,At Risk
2025-09,2025-09-10 02:56:00,School ABYF,SYN-1306-ABYF,District D,District D - Block 011,Yes,Yes,"Classes 6, 7 and 8",Math and Science,49,30,33,59,34,37,36,20,18,144,172,0.5972,At Risk
2025-09,2025-09-10 03:13:00,School ABYG,SYN-1307-ABYG,District D,District D - Block 011,Yes,No,"Classes 6, 7 and 8",Math and Science,99,62,65,46,32,34,58,36,37,203,266,0.6552,Behind
2025-09,2025-09-10 03:30:00,School ABYH,SYN-1308-ABYH,District D,District D - Block 011,Yes,Yes,"Classes 6, 7 and 8",Math and Science,6,5,5,8,7,8,6,5,5,20,35,0.875,On Track
2025-09,2025-09-10 03:47:00,School ABYI,SYN-1309-ABYI,District D,District D - Block 011,Yes,Yes,"Classes 6, 7 and 8",Math and Science,30,26,24,29,20,19,20,12,12,79,113,0.7152,Behind
2025-09,2025-09-10 04:04:00,School ABQF,SYN-1098-ABQF,District E,District E - Block 001,Yes,Yes,"Classes 6, 7 and 8",Math and Science,32,22,25,33,24,24,38,26,25,103,146,0.7087,Behind
2025-09,2025-09-10 04:21:00,School ABQG,SYN-1099-ABQG,District E,District E - Block 001,Yes,Yes,Class 6,Math and Science,61,3,3,59,3,3,49,2,2,169,16,0.0473,Critical
2025-09,2025-09-10 04:38:00,School ABQH,SYN-1100-ABQH,District E,District E - Block 001,Yes,Yes,"Classes 6, 7 and 8",Math and Science,115,102,85,119,105,99,115,85,89,349,565,0.8095,On Track
2025-09,2025-09-10 04:55:00,School ABQI,SYN-1101-ABQI,District E,District E - Block 001,Yes,Yes,"Classes 6, 7 and 8",Science,164,87,118,127,85,90,137,81,71,428,532,0.6215,Behind
2025-09,2025-09-10 05:12:00,School ABQJ,SYN-1102-ABQJ,District E,District E - Block 001,Yes,Yes,"Classes 6, 7 and 8",Math and Science,270,197,202,260,182,184,250,197,183,780,1145,0.734,Behind
2025-09,2025-09-10 05:29:00,School ABQK,SYN-1103-ABQK,District E,District E - Block 001,Yes,Yes,"Classes 6, 7 and 8",Math and Science,43,40,35,48,35,36,52,35,37,143,218,0.7622,On Track
2025-09,2025-09-10 05:46:00,School ABQL,SYN-1104-ABQL,District E,District E - Block 001,Yes,Yes,"Classes 6, 7 and 8",Math and Science,131,76,28,42,27,30,50,32,32,223,225,0.5045,At Risk
2025-09,2025-09-10 06:03:00,School ABQM,SYN-1105-ABQM,District E,District E - Block 001,Yes,Yes,"Classes 6, 7 and 8",Science,114,85,83,86,65,61,121,100,97,321,491,0.7648,On Track
2025-09,2025-09-10 06:20:00,School ABQN,SYN-1106-ABQN,District E,District E - Block 001,Yes,Yes,Class 6,Math and Science,119,92,85,71,52,48,124,96,88,314,461,0.7341,Behind
2025-09,2025-09-10 06:37:00,School ABQO,SYN-1107-ABQO,District E,District E - Block 001,Yes,Yes,"Classes 6, 7 and 8",Math and Science,50,47,42,50,42,46,72,58,58,172,293,0.8517,On Track
2025-09,2025-09-10 06:54:00,School ABSE,SYN-1149-ABSE,District E,District E - Block 002,Yes,No,"Classes 6, 7 and 8",Math and Science,150,115,113,128,117,106,128,101,115,406,667,0.8214,On Track
2025-09,2025-09-10 07:11:00,School ABSX,SYN-1168-ABSX,District E,District E - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,92,84,83,132,113,106,112,96,110,336,592,0.881,On Track
2025-09,2025-09-10 07:28:00,School ABRP,SYN-1134-ABRP,District E,District E - Block 004,Yes,Yes,"Classes 6, 7 and 8",Math and Science,29,18,22,27,17,16,39,27,27,95,127,0.6684,Behind
2025-09,2025-09-10 07:45:00,School ABRQ,SYN-1135-ABRQ,District E,District E - Block 004,No,No,Not conducted,Not applicable,117,0,0,42,0,0,46,0,0,205,0,0.0,Critical
2025-09,2025-09-10 08:02:00,School ABRR,SYN-1136-ABRR,District E,District E - Block 004,No,No,Not conducted,Not applicable,38,0,0,50,0,0,63,0,0,151,0,0.0,Critical
2025-09,2025-09-10 08:19:00,School ABRT,SYN-1138-ABRT,District E,District E - Block 004,Yes,Yes,"Classes 6, 7 and 8",Math and Science,137,65,65,179,109,76,162,159,71,478,545,0.5701,At Risk
2025-09,2025-09-10 08:36:00,School ABRL,SYN-1130-ABRL,District E,District E - Block 005,No,No,Not conducted,Not applicable,82,0,0,79,0,0,100,0,0,261,0,0.0,Critical
2025-09,2025-09-10 08:53:00,School ABRS,SYN-1137-ABRS,District E,District E - Block 005,Yes,Yes,"Classes 6, 7 and 8",Math and Science,65,46,46,113,87,97,121,103,82,299,461,0.7709,On Track
2025-09,2025-09-10 09:10:00,School ABRU,SYN-1139-ABRU,District E,District E - Block 005,No,No,Not conducted,Not applicable,76,0,0,93,0,0,81,0,0,250,0,0.0,Critical
2025-09,2025-09-10 09:27:00,School ABRW,SYN-1141-ABRW,District E,District E - Block 005,Yes,Yes,Class 6,Science,62,47,47,65,59,60,66,54,56,193,323,0.8368,On Track
2025-09,2025-09-10 09:44:00,School ABRX,SYN-1142-ABRX,District E,District E - Block 005,Yes,Yes,"Classes 6, 7 and 8",Science,136,125,92,148,107,87,158,122,105,442,638,0.7217,Behind
2025-09,2025-09-10 10:01:00,School ABRY,SYN-1143-ABRY,District E,District E - Block 005,No,No,Not conducted,Not applicable,144,0,0,133,0,0,124,0,0,401,0,0.0,Critical
2025-09,2025-09-10 10:18:00,School ABRZ,SYN-1144-ABRZ,District E,District E - Block 005,Yes,Yes,"Classes 6, 7 and 8",Science,141,95,77,148,92,74,154,112,99,443,549,0.6196,Behind
2025-09,2025-09-10 10:35:00,School ABSA,SYN-1145-ABSA,District E,District E - Block 005,Yes,Yes,Class 7,Science,50,32,32,44,27,25,37,22,18,131,156,0.5954,At Risk
2025-09,2025-09-10 10:52:00,School ABSB,SYN-1146-ABSB,District E,District E - Block 005,Yes,Yes,"Classes 6, 7 and 8",Math and Science,123,94,102,148,97,103,150,114,97,421,607,0.7209,Behind
2025-09,2025-09-10 11:09:00,School ABSC,SYN-1147-ABSC,District E,District E - Block 005,Yes,Yes,Class 7,Math and Science,118,57,83,118,69,61,127,75,89,363,434,0.5978,At Risk
2025-09,2025-09-10 11:26:00,School ABSD,SYN-1148-ABSD,District E,District E - Block 005,Yes,No,Classes 6 and 8,Math and Science,11,8,9,22,13,13,56,20,20,89,83,0.4663,At Risk
2025-09,2025-09-10 11:43:00,School ABSY,SYN-1169-ABSY,District E,District E - Block 006,Yes,No,"Classes 6, 7 and 8",Math and Science,51,36,38,72,63,54,48,36,32,171,259,0.7573,On Track
2025-09,2025-09-10 12:00:00,School ABSZ,SYN-1170-ABSZ,District E,District E - Block 006,Yes,Yes,"Classes 6, 7 and 8",Science,83,59,38,83,55,49,75,65,47,241,313,0.6494,Behind
2025-09,2025-09-10 12:17:00,School ABTA,SYN-1171-ABTA,District E,District E - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,48,26,28,56,41,36,45,34,31,149,196,0.6577,Behind
2025-09,2025-09-10 12:34:00,School ABTB,SYN-1172-ABTB,District E,District E - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,81,49,57,84,51,47,76,40,35,241,279,0.5788,At Risk
2025-09,2025-09-10 12:51:00,School ABTC,SYN-1173-ABTC,District E,District E - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,52,44,51,72,49,71,68,52,67,192,334,0.8698,On Track
2025-09,2025-09-10 13:08:00,School ABTD,SYN-1174-ABTD,District E,District E - Block 006,Yes,No,"Classes 6, 7 and 8",Math and Science,20,19,20,29,26,28,37,36,34,86,163,0.9477,On Track
2025-09,2025-09-10 13:25:00,School ABVW,SYN-1245-ABVW,District E,District E - Block 006,Yes,Yes,Class 6,Math,43,18,19,47,15,21,43,23,25,133,121,0.4549,At Risk
2025-09,2025-09-10 13:42:00,School ABRO,SYN-1133-ABRO,District E,District E - Block 007,Yes,Yes,"Classes 6, 7 and 8",Math,58,39,41,61,32,47,65,48,51,184,258,0.7011,Behind
2025-09,2025-09-10 13:59:00,School ABQP,SYN-1108-ABQP,District E,District E - Block 008,Yes,Yes,Class 6,Math and Science,24,18,16,39,25,22,53,43,32,116,156,0.6724,Behind
2025-09,2025-09-10 14:16:00,School ABQQ,SYN-1109-ABQQ,District E,District E - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math and Science,55,28,28,115,71,75,120,83,71,290,356,0.6138,Behind
2025-09,2025-09-10 14:33:00,School ABQR,SYN-1110-ABQR,District E,District E - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math and Science,48,29,30,72,46,64,67,39,47,187,255,0.6818,Behind
2025-09,2025-09-10 14:50:00,School ABQS,SYN-1111-ABQS,District E,District E - Block 008,Yes,No,Class 6,Math,30,15,23,41,20,22,32,16,19,103,115,0.5583,At Risk
2025-09,2025-09-10 15:07:00,School ABQT,SYN-1112-ABQT,District E,District E - Block 008,Yes,No,"Classes 6, 7 and 8",Math and Science,116,81,88,108,66,70,111,80,77,335,462,0.6896,Behind
2025-09,2025-09-10 15:24:00,School ABQU,SYN-1113-ABQU,District E,District E - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math and Science,28,20,21,33,24,31,38,33,31,99,160,0.8081,On Track
2025-09,2025-09-10 15:41:00,School ABQV,SYN-1114-ABQV,District E,District E - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math and Science,28,24,23,34,33,32,25,19,19,87,150,0.8621,On Track
2025-09,2025-09-10 15:58:00,School ABSQ,SYN-1161-ABSQ,District E,District E - Block 009,Yes,Yes,Class 6,Math and Science,79,64,59,102,71,67,80,70,74,261,405,0.7759,On Track
2025-09,2025-09-10 16:15:00,School ABSR,SYN-1162-ABSR,District E,District E - Block 009,Yes,No,Class 6,Math,7,6,6,8,8,6,7,7,7,22,40,0.9091,On Track
2025-09,2025-09-10 16:32:00,School ABSS,SYN-1163-ABSS,District E,District E - Block 009,Yes,Yes,"Classes 6, 7 and 8",Math and Science,81,49,61,91,73,80,86,75,77,258,415,0.8043,On Track
2025-09,2025-09-10 16:49:00,School ABST,SYN-1164-ABST,District E,District E - Block 009,Yes,Yes,Class 8,Math,11,7,6,9,7,5,8,4,6,28,35,0.625,Behind
2025-09,2025-09-10 17:06:00,School ABSU,SYN-1165-ABSU,District E,District E - Block 009,Yes,No,"Classes 6, 7 and 8",Math and Science,54,45,41,54,45,47,76,65,69,184,312,0.8478,On Track
2025-09,2025-09-10 17:23:00,School ABSV,SYN-1166-ABSV,District E,District E - Block 009,Yes,Yes,"Classes 6, 7 and 8",Math and Science,120,77,54,130,81,87,147,98,97,397,494,0.6222,Behind
2025-09,2025-09-10 17:40:00,School ABSW,SYN-1167-ABSW,District E,District E - Block 009,Yes,Yes,Class 8,Science,29,25,15,33,30,16,29,27,16,91,129,0.7088,Behind
2025-09,2025-09-10 17:57:00,School ABSN,SYN-1158-ABSN,District E,District E - Block 010,Yes,No,"Classes 6, 7 and 8",Math and Science,45,28,34,45,29,32,49,30,32,139,185,0.6655,Behind
2025-09,2025-09-10 18:14:00,School ABSO,SYN-1159-ABSO,District E,District E - Block 010,Yes,Yes,"Classes 6, 7 and 8",Science,113,73,64,118,108,72,85,68,57,316,442,0.6994,Behind
2025-09,2025-09-10 18:31:00,School ABSP,SYN-1160-ABSP,District E,District E - Block 010,Yes,Yes,"Classes 6, 7 and 8",Science,73,44,39,66,45,36,96,60,54,235,278,0.5915,At Risk
2025-09,2025-09-10 18:48:00,School ABTE,SYN-1175-ABTE,District E,District E - Block 011,Yes,Yes,"Classes 6, 7 and 8",Science,83,70,66,72,71,71,72,67,67,227,412,0.9075,On Track
2025-09,2025-09-10 19:05:00,School ABTF,SYN-1176-ABTF,District E,District E - Block 011,Yes,Yes,Class 6,Math,22,16,19,26,20,24,25,20,22,73,121,0.8288,On Track
2025-09,2025-09-10 19:22:00,School ABTG,SYN-1177-ABTG,District E,District E - Block 011,Yes,No,"Classes 6, 7 and 8",Math and Science,56,37,44,68,45,54,41,38,31,165,249,0.7545,On Track
2025-09,2025-09-10 19:39:00,School ABTH,SYN-1178-ABTH,District E,District E - Block 011,Yes,Yes,"Classes 6, 7 and 8",Math and Science,59,36,32,68,49,43,63,41,40,190,241,0.6342,Behind
2025-09,2025-09-10 19:56:00,School ABTI,SYN-1179-ABTI,District E,District E - Block 011,Yes,No,"Classes 6, 7 and 8",Math,72,68,61,45,44,43,70,67,67,187,350,0.9358,On Track
2025-09,2025-09-10 20:13:00,School ABTJ,SYN-1180-ABTJ,District E,District E - Block 011,Yes,Yes,"Classes 6, 7 and 8",Math,37,19,36,42,29,41,31,15,30,110,170,0.7727,On Track
2025-09,2025-09-10 20:30:00,School ABQW,SYN-1115-ABQW,District E,District E - Block 012,Yes,Yes,"Classes 6, 7 and 8",Science,68,40,40,121,94,74,69,44,50,258,342,0.6628,Behind
2025-09,2025-09-10 20:47:00,School ABQX,SYN-1116-ABQX,District E,District E - Block 012,Yes,No,"Classes 6, 7 and 8",Science,46,37,29,66,63,32,56,48,29,168,238,0.7083,Behind
2025-09,2025-09-10 21:04:00,School ABQY,SYN-1117-ABQY,District E,District E - Block 012,Yes,Yes,"Classes 6, 7 and 8",Math and Science,72,59,64,94,81,92,102,94,96,268,486,0.9067,On Track
2025-09,2025-09-10 21:21:00,School ABQE,SYN-1097-ABQE,District E,District E - Block 013,Yes,Yes,Classes 7 and 8,Math and Science,50,41,28,40,33,24,54,44,31,144,201,0.6979,Behind
2025-09,2025-09-10 21:38:00,School ABRJ,SYN-1128-ABRJ,District E,District E - Block 014,Yes,Yes,"Classes 6, 7 and 8",Math and Science,70,48,46,102,94,81,56,43,41,228,353,0.7741,On Track
2025-09,2025-09-10 21:55:00,School ABRK,SYN-1129-ABRK,District E,District E - Block 014,Yes,Yes,Class 6,Math and Science,51,39,47,80,65,60,75,51,52,206,314,0.7621,On Track
2025-09,2025-09-10 22:12:00,School ABRM,SYN-1131-ABRM,District E,District E - Block 014,Yes,Yes,Class 7,Science,0,0,0,22,14,10,0,0,0,22,24,0.5455,At Risk
2025-09,2025-09-10 22:29:00,School ABRN,SYN-1132-ABRN,District E,District E - Block 014,Yes,Yes,"Classes 6, 7 and 8",Math and Science,49,33,31,82,63,64,70,48,45,201,284,0.7065,Behind
2025-09,2025-09-10 22:46:00,School ABQZ,SYN-1118-ABQZ,District E,District E - Block 015,Yes,Yes,"Classes 6, 7 and 8",Math,63,44,45,77,43,63,60,47,45,200,287,0.7175,Behind
2025-09,2025-09-10 23:03:00,School ABRA,SYN-1119-ABRA,District E,District E - Block 015,Yes,Yes,"Classes 6, 7 and 8",Math,39,24,18,63,38,37,47,32,24,149,173,0.5805,At Risk
2025-09,2025-09-10 23:20:00,School ABRB,SYN-1120-ABRB,District E,District E - Block 015,Yes,Yes,Class 6,Math and Science,92,78,80,104,79,79,94,68,72,290,456,0.7862,On Track
2025-09,2025-09-10 23:37:00,School ABRC,SYN-1121-ABRC,District E,District E - Block 015,Yes,Yes,Class 7,Math and Science,40,23,27,57,26,14,64,19,15,161,124,0.3851,At Risk
2025-09,2025-09-10 23:54:00,School ABRD,SYN-1122-ABRD,District E,District E - Block 015,Yes,Yes,Class 6,Math,72,38,42,70,33,52,66,36,40,208,241,0.5793,At Risk
2025-09,2025-09-11 00:11:00,School ABRE,SYN-1123-ABRE,District E,District E - Block 015,No,No,Not conducted,Not applicable,66,0,0,83,0,0,71,0,0,220,0,0.0,Critical
2025-09,2025-09-11 00:28:00,School ABRF,SYN-1124-ABRF,District E,District E - Block 015,Yes,No,"Classes 6, 7 and 8",Math and Science,137,103,96,130,86,93,125,77,87,392,542,0.6913,Behind
2025-09,2025-09-11 00:45:00,School ABRG,SYN-1125-ABRG,District E,District E - Block 015,Yes,Yes,"Classes 6, 7 and 8",Math and Science,198,91,71,114,84,79,129,113,88,441,526,0.5964,At Risk
2025-09,2025-09-11 01:02:00,School ABRH,SYN-1126-ABRH,District E,District E - Block 015,Yes,Yes,"Classes 6, 7 and 8",Science,27,26,17,31,23,21,22,19,19,80,125,0.7812,On Track
2025-09,2025-09-11 01:19:00,School ABRI,SYN-1127-ABRI,District E,District E - Block 015,Yes,Yes,Classes 7 and 8,Math and Science,168,100,86,175,95,101,186,76,73,529,531,0.5019,At Risk
2025-09,2025-09-11 01:36:00,School ABSF,SYN-1150-ABSF,District E,District E - Block 016,No,No,Not conducted,Not applicable,12,0,0,18,0,0,15,0,0,45,0,0.0,Critical
2025-09,2025-09-11 01:53:00,School ABSG,SYN-1151-ABSG,District E,District E - Block 016,Yes,No,Class 7,Science,105,67,60,99,74,59,141,74,77,345,411,0.5957,At Risk
2025-09,2025-09-11 02:10:00,School ABSH,SYN-1152-ABSH,District E,District E - Block 016,Yes,Yes,Class 6,Math,58,45,40,55,44,41,47,42,46,160,258,0.8063,On Track
2025-09,2025-09-11 02:27:00,School ABSI,SYN-1153-ABSI,District E,District E - Block 016,Yes,No,"Classes 6, 7 and 8",Math and Science,67,49,49,54,40,41,52,42,40,173,261,0.7543,On Track
2025-09,2025-09-11 02:44:00,School ABSJ,SYN-1154-ABSJ,District E,District E - Block 016,Yes,Yes,Class 8,Math and Science,74,73,57,87,67,63,87,71,62,248,393,0.7923,On Track
2025-09,2025-09-11 03:01:00,School ABSK,SYN-1155-ABSK,District E,District E - Block 016,Yes,Yes,"Classes 6, 7 and 8",Math and Science,69,58,63,66,58,65,82,64,76,217,384,0.8848,On Track
2025-09,2025-09-11 03:18:00,School ABSL,SYN-1156-ABSL,District E,District E - Block 016,Yes,No,Classes 6 and 8,Math and Science,38,27,30,56,52,54,45,37,37,139,237,0.8525,On Track
2025-09,2025-09-11 03:35:00,School ABSM,SYN-1157-ABSM,District E,District E - Block 016,Yes,Yes,"Classes 6, 7 and 8",Science,85,40,46,133,77,79,126,82,83,344,407,0.5916,At Risk
2025-09,2025-09-11 03:52:00,School ABUY,SYN-1221-ABUY,District F,District F - Block 001,Yes,Yes,Class 6,Math and Science,82,54,43,104,71,94,66,65,58,252,385,0.7639,On Track
2025-09,2025-09-11 04:09:00,School ABUZ,SYN-1222-ABUZ,District F,District F - Block 001,Yes,Yes,"Classes 6, 7 and 8",Math and Science,117,45,45,31,30,30,39,38,38,187,226,0.6043,Behind
2025-09,2025-09-11 04:26:00,School ABTY,SYN-1195-ABTY,District F,District F - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math,35,22,24,52,34,33,35,25,19,122,157,0.6434,Behind
2025-09,2025-09-11 04:43:00,School ABUG,SYN-1203-ABUG,District F,District F - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,70,40,42,31,29,29,19,13,15,120,168,0.7,Behind
2025-09,2025-09-11 05:00:00,School ABUH,SYN-1204-ABUH,District F,District F - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,60,45,51,44,40,40,45,44,41,149,261,0.8758,On Track
2025-09,2025-09-11 05:17:00,School ABUI,SYN-1205-ABUI,District F,District F - Block 002,Yes,Yes,Class 6,Math and Science,56,43,40,49,38,42,23,14,12,128,189,0.7383,Behind
2025-09,2025-09-11 05:34:00,School ABUJ,SYN-1206-ABUJ,District F,District F - Block 002,Yes,No,"Classes 6, 7 and 8",Math and Science,75,50,51,68,47,51,64,53,45,207,297,0.7174,Behind
2025-09,2025-09-11 05:51:00,School ABUT,SYN-1216-ABUT,District F,District F - Block 003,Yes,Yes,Class 6,Science,65,45,37,67,33,43,75,35,40,207,233,0.5628,At Risk
2025-09,2025-09-11 06:08:00,School ABUU,SYN-1217-ABUU,District F,District F - Block 003,Yes,No,"Classes 6, 7 and 8",Math,97,66,88,68,44,62,84,70,68,249,398,0.7992,On Track
2025-09,2025-09-11 06:25:00,School ABUV,SYN-1218-ABUV,District F,District F - Block 003,Yes,Yes,Class 6,Math and Science,78,65,54,88,64,49,89,58,54,255,344,0.6745,Behind
2025-09,2025-09-11 06:42:00,School ABUW,SYN-1219-ABUW,District F,District F - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,36,30,22,74,61,48,27,22,23,137,206,0.7518,On Track
2025-09,2025-09-11 06:59:00,School ABUX,SYN-1220-ABUX,District F,District F - Block 003,No,No,Not conducted,Not applicable,70,0,0,51,0,0,22,0,0,143,0,0.0,Critical
2025-09,2025-09-11 07:16:00,School ABVB,SYN-1224-ABVB,District F,District F - Block 004,Yes,Yes,Class 8,Science,39,21,23,25,19,20,22,19,19,86,121,0.7035,Behind
