Reporting Month,Timestamp,What is the name of your school?,What is your school's synthetic school code?,What is the name of your district?,Block Details,Was the PBL project conducted in your school this month?,Was evidence submitted for the completed PBL project?,In which class/classes did you conduct the PBL project?,Which subject do you teach?,"Total number of students enrolled in Class 6, including all sections","Average student attendance during the Class 6 PBL Science session. If you did not teach Science in Class 6, enter 0.","Average student attendance during the Class 6 PBL Math session. If you did not teach Math in Class 6, enter 0.","Total number of students enrolled in Class 7, including all sections","Average student attendance during the Class 7 PBL Science session. If you did not teach Science in Class 7, enter 0.","Average student attendance during the Class 7 PBL Math session. If you did not teach Math in Class 7, enter 0.","Total number of students enrolled in Class 8, including all sections","Average student attendance during the Class 8 PBL Science session. If you did not teach Science in Class 8, enter 0.","Average student attendance during the Class 8 PBL Math session. If you did not teach Math in Class 8, enter 0.",Derived: Total enrollment across Classes 6-8,Derived: Total attendance across PBL Science and Math sessions,Derived: Overall PBL attendance rate,Derived: Risk status
2025-07,2025-07-09 22:41:00,School ABXT,SYN-1294-ABXT,District D,District D - Block 008,Yes,No,"Classes 6, 7 and 8",Math and Science,107,65,69,108,60,68,115,74,64,330,400,0.6061,Behind
2025-07,2025-07-09 22:58:00,School ABWI,SYN-1257-ABWI,District D,District D - Block 009,No,No,Not conducted,Not applicable,115,0,0,120,0,0,84,0,0,319,0,0.0,Critical
2025-07,2025-07-09 23:15:00,School ABWJ,SYN-1258-ABWJ,District D,District D - Block 009,Yes,Yes,Class 6,Math and Science,38,26,25,31,21,22,24,16,16,93,126,0.6774,Behind
2025-07,2025-07-09 23:32:00,School ABWK,SYN-1259-ABWK,District D,District D - Block 009,Yes,No,"Classes 6, 7 and 8",Math and Science,126,77,71,119,63,56,78,39,43,323,349,0.5402,At Risk
2025-07,2025-07-09 23:49:00,School ABWL,SYN-1260-ABWL,District D,District D - Block 009,No,No,Not conducted,Not applicable,7,0,0,34,0,0,21,0,0,62,0,0.0,Critical
2025-07,2025-07-10 00:06:00,School ABWM,SYN-1261-ABWM,District D,District D - Block 009,No,No,Not conducted,Not applicable,37,0,0,32,0,0,36,0,0,105,0,0.0,Critical
2025-07,2025-07-10 00:23:00,School ABWN,SYN-1262-ABWN,District D,District D - Block 009,No,No,Not conducted,Not applicable,56,0,0,39,0,0,40,0,0,135,0,0.0,Critical
2025-07,2025-07-10 00:40:00,School ABWO,SYN-1263-ABWO,District D,District D - Block 009,Yes,No,Class 7,Science,17,9,11,22,14,14,22,9,15,61,72,0.5902,At Risk
2025-07,2025-07-10 00:57:00,School ABWP,SYN-1264-ABWP,District D,District D - Block 009,Yes,No,Class 6,Science,100,66,64,94,58,65,80,35,51,274,339,0.6186,Behind
2025-07,2025-07-10 01:14:00,School ABWQ,SYN-1265-ABWQ,District D,District D - Block 010,No,No,Not conducted,Not applicable,68,0,0,95,0,0,58,0,0,221,0,0.0,Critical
2025-07,2025-07-10 01:31:00,School ABWR,SYN-1266-ABWR,District D,District D - Block 010,Yes,No,"Classes 6, 7 and 8",Math and Science,4626,231,231,26,19,16,38,29,29,4690,555,0.0592,Critical
2025-07,2025-07-10 01:48:00,School ABWS,SYN-1267-ABWS,District D,District D - Block 010,Yes,Yes,"Classes 6, 7 and 8",Science,47,25,28,45,26,26,26,17,19,118,141,0.5975,At Risk
2025-07,2025-07-10 02:05:00,School ABWT,SYN-1268-ABWT,District D,District D - Block 010,Yes,No,"Classes 6, 7 and 8",Math and Science,50,31,31,38,22,24,52,35,31,140,174,0.6214,Behind
2025-07,2025-07-10 02:22:00,School ABYD,SYN-1304-ABYD,District D,District D - Block 011,No,No,Not conducted,Not applicable,18,0,0,16,0,0,22,0,0,56,0,0.0,Critical
2025-07,2025-07-10 02:39:00,School ABYE,SYN-1305-ABYE,District D,District D - Block 011,No,No,Not conducted,Not applicable,18,0,0,26,0,0,14,0,0,58,0,0.0,Critical
2025-07,2025-07-10 02:56:00,School ABYF,SYN-1306-ABYF,District D,District D - Block 011,Yes,No,"Classes 6, 7 and 8",Math and Science,49,28,27,59,32,34,36,15,18,144,154,0.5347,At Risk
2025-07,2025-07-10 03:13:00,School ABYG,SYN-1307-ABYG,District D,District D - Block 011,Yes,No,"Classes 6, 7 and 8",Math and Science,99,59,57,46,27,30,58,31,32,203,236,0.5813,At Risk
2025-07,2025-07-10 03:30:00,School ABYH,SYN-1308-ABYH,District D,District D - Block 011,Yes,No,"Classes 6, 7 and 8",Math and Science,6,4,5,8,6,7,6,5,4,20,31,0.775,On Track
2025-07,2025-07-10 03:47:00,School ABYI,SYN-1309-ABYI,District D,District D - Block 011,Yes,Yes,"Classes 6, 7 and 8",Math and Science,30,22,21,29,17,15,20,11,12,79,98,0.6203,Behind
2025-07,2025-07-10 04:04:00,School ABQF,SYN-1098-ABQF,District E,District E - Block 001,No,No,Not conducted,Not applicable,32,0,0,33,0,0,38,0,0,103,0,0.0,Critical
2025-07,2025-07-10 04:21:00,School ABQG,SYN-1099-ABQG,District E,District E - Block 001,Yes,Yes,Class 6,Math and Science,61,3,3,59,3,3,49,2,2,169,16,0.0473,Critical
2025-07,2025-07-10 04:38:00,School ABQH,SYN-1100-ABQH,District E,District E - Block 001,Yes,Yes,"Classes 6, 7 and 8",Math and Science,115,85,75,119,80,83,115,82,81,349,486,0.6963,Behind
2025-07,2025-07-10 04:55:00,School ABQI,SYN-1101-ABQI,District E,District E - Block 001,No,No,Not conducted,Not applicable,164,0,0,127,0,0,137,0,0,428,0,0.0,Critical
2025-07,2025-07-10 05:12:00,School ABQJ,SYN-1102-ABQJ,District E,District E - Block 001,Yes,Yes,"Classes 6, 7 and 8",Math and Science,270,181,158,260,172,179,250,171,186,780,1047,0.6712,Behind
2025-07,2025-07-10 05:29:00,School ABQK,SYN-1103-ABQK,District E,District E - Block 001,Yes,No,"Classes 6, 7 and 8",Math and Science,43,36,33,48,32,33,52,30,34,143,198,0.6923,Behind
2025-07,2025-07-10 05:46:00,School ABQL,SYN-1104-ABQL,District E,District E - Block 001,Yes,Yes,"Classes 6, 7 and 8",Math and Science,131,72,22,42,26,26,50,30,33,223,209,0.4686,At Risk
2025-07,2025-07-10 06:03:00,School ABQM,SYN-1105-ABQM,District E,District E - Block 001,Yes,No,"Classes 6, 7 and 8",Science,114,79,73,86,57,57,121,92,85,321,443,0.69,Behind
2025-07,2025-07-10 06:20:00,School ABQN,SYN-1106-ABQN,District E,District E - Block 001,Yes,No,Class 6,Math and Science,119,85,82,71,44,48,124,89,90,314,438,0.6975,Behind
2025-07,2025-07-10 06:37:00,School ABQO,SYN-1107-ABQO,District E,District E - Block 001,Yes,Yes,"Classes 6, 7 and 8",Math and Science,50,39,44,50,40,37,72,64,60,172,284,0.8256,On Track
2025-07,2025-07-10 06:54:00,School ABSE,SYN-1149-ABSE,District E,District E - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,150,111,111,128,90,103,128,98,97,406,610,0.7512,On Track
2025-07,2025-07-10 07:11:00,School ABSX,SYN-1168-ABSX,District E,District E - Block 003,No,No,Not conducted,Not applicable,92,0,0,132,0,0,112,0,0,336,0,0.0,Critical
2025-07,2025-07-10 07:28:00,School ABRP,SYN-1134-ABRP,District E,District E - Block 004,Yes,No,"Classes 6, 7 and 8",Math and Science,29,14,19,27,15,12,39,21,28,95,109,0.5737,At Risk
2025-07,2025-07-10 07:45:00,School ABRQ,SYN-1135-ABRQ,District E,District E - Block 004,Yes,No,"Classes 6, 7 and 8",Science,117,21,69,42,27,29,46,35,20,205,201,0.4902,At Risk
2025-07,2025-07-10 08:02:00,School ABRR,SYN-1136-ABRR,District E,District E - Block 004,Yes,Yes,Class 8,Science,38,23,18,50,28,26,63,48,35,151,178,0.5894,At Risk
2025-07,2025-07-10 08:19:00,School ABRT,SYN-1138-ABRT,District E,District E - Block 004,Yes,Yes,"Classes 6, 7 and 8",Math and Science,137,64,69,179,113,74,162,139,63,478,522,0.546,At Risk
2025-07,2025-07-10 08:36:00,School ABRL,SYN-1130-ABRL,District E,District E - Block 005,Yes,Yes,"Classes 6, 7 and 8",Math and Science,82,57,59,79,51,55,100,79,70,261,371,0.7107,Behind
2025-07,2025-07-10 08:53:00,School ABRS,SYN-1137-ABRS,District E,District E - Block 005,Yes,Yes,"Classes 6, 7 and 8",Math and Science,65,37,36,113,88,81,121,88,67,299,397,0.6639,Behind
2025-07,2025-07-10 09:10:00,School ABRU,SYN-1139-ABRU,District E,District E - Block 005,Yes,Yes,"Classes 6, 7 and 8",Math and Science,76,37,51,93,45,58,81,51,50,250,292,0.584,At Risk
2025-07,2025-07-10 09:27:00,School ABRW,SYN-1141-ABRW,District E,District E - Block 005,Yes,Yes,Class 6,Science,62,41,48,65,52,45,66,49,44,193,279,0.7228,Behind
2025-07,2025-07-10 09:44:00,School ABRX,SYN-1142-ABRX,District E,District E - Block 005,Yes,Yes,"Classes 6, 7 and 8",Science,136,107,78,148,100,83,158,107,84,442,559,0.6324,Behind
2025-07,2025-07-10 10:01:00,School ABRY,SYN-1143-ABRY,District E,District E - Block 005,Yes,No,"Classes 6, 7 and 8",Math and Science,144,71,70,133,68,64,124,39,40,401,352,0.4389,At Risk
2025-07,2025-07-10 10:18:00,School ABRZ,SYN-1144-ABRZ,District E,District E - Block 005,No,No,Not conducted,Not applicable,141,0,0,148,0,0,154,0,0,443,0,0.0,Critical
2025-07,2025-07-10 10:35:00,School ABSA,SYN-1145-ABSA,District E,District E - Block 005,No,No,Not conducted,Not applicable,50,0,0,44,0,0,37,0,0,131,0,0.0,Critical
2025-07,2025-07-10 10:52:00,School ABSB,SYN-1146-ABSB,District E,District E - Block 005,Yes,Yes,"Classes 6, 7 and 8",Math and Science,123,88,78,148,107,89,150,95,92,421,549,0.652,Behind
2025-07,2025-07-10 11:09:00,School ABSC,SYN-1147-ABSC,District E,District E - Block 005,Yes,No,Class 7,Math and Science,118,51,55,118,59,56,127,71,72,363,364,0.5014,At Risk
2025-07,2025-07-10 11:26:00,School ABSD,SYN-1148-ABSD,District E,District E - Block 005,Yes,Yes,Classes 6 and 8,Math and Science,11,7,8,22,11,13,56,21,20,89,80,0.4494,At Risk
2025-07,2025-07-10 11:43:00,School ABSY,SYN-1169-ABSY,District E,District E - Block 006,No,No,Not conducted,Not applicable,51,0,0,72,0,0,48,0,0,171,0,0.0,Critical
2025-07,2025-07-10 12:00:00,School ABSZ,SYN-1170-ABSZ,District E,District E - Block 006,Yes,No,"Classes 6, 7 and 8",Science,83,48,51,83,51,40,75,57,34,241,281,0.583,At Risk
2025-07,2025-07-10 12:17:00,School ABTA,SYN-1171-ABTA,District E,District E - Block 006,Yes,No,"Classes 6, 7 and 8",Math and Science,48,27,29,56,33,32,45,32,30,149,183,0.6141,Behind
2025-07,2025-07-10 12:34:00,School ABTB,SYN-1172-ABTB,District E,District E - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,81,51,48,84,53,41,76,33,36,241,262,0.5436,At Risk
2025-07,2025-07-10 12:51:00,School ABTC,SYN-1173-ABTC,District E,District E - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,52,39,42,72,52,61,68,42,66,192,302,0.7865,On Track
2025-07,2025-07-10 13:08:00,School ABTD,SYN-1174-ABTD,District E,District E - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,20,17,18,29,25,27,37,35,33,86,155,0.9012,On Track
2025-07,2025-07-10 13:25:00,School ABVW,SYN-1245-ABVW,District E,District E - Block 006,Yes,Yes,Class 6,Math,43,16,17,47,12,21,43,19,21,133,106,0.3985,At Risk
2025-07,2025-07-10 13:42:00,School ABRO,SYN-1133-ABRO,District E,District E - Block 007,Yes,Yes,"Classes 6, 7 and 8",Math,58,34,41,61,28,44,65,30,46,184,223,0.606,Behind
2025-07,2025-07-10 13:59:00,School ABQP,SYN-1108-ABQP,District E,District E - Block 008,Yes,Yes,Class 6,Math and Science,24,16,14,39,25,18,53,37,35,116,145,0.625,Behind
2025-07,2025-07-10 14:16:00,School ABQQ,SYN-1109-ABQQ,District E,District E - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math and Science,55,29,28,115,69,71,120,69,77,290,343,0.5914,At Risk
2025-07,2025-07-10 14:33:00,School ABQR,SYN-1110-ABQR,District E,District E - Block 008,Yes,No,"Classes 6, 7 and 8",Math and Science,48,25,30,72,40,52,67,33,47,187,227,0.607,Behind
2025-07,2025-07-10 14:50:00,School ABQS,SYN-1111-ABQS,District E,District E - Block 008,No,No,Not conducted,Not applicable,30,0,0,41,0,0,32,0,0,103,0,0.0,Critical
2025-07,2025-07-10 15:07:00,School ABQT,SYN-1112-ABQT,District E,District E - Block 008,No,No,Not conducted,Not applicable,116,0,0,108,0,0,111,0,0,335,0,0.0,Critical
2025-07,2025-07-10 15:24:00,School ABQU,SYN-1113-ABQU,District E,District E - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math and Science,28,17,17,33,24,30,38,25,28,99,141,0.7121,Behind
2025-07,2025-07-10 15:41:00,School ABQV,SYN-1114-ABQV,District E,District E - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math and Science,28,20,22,34,29,30,25,15,19,87,135,0.7759,On Track
2025-07,2025-07-10 15:58:00,School ABSQ,SYN-1161-ABSQ,District E,District E - Block 009,Yes,Yes,Class 6,Math and Science,79,49,58,102,60,51,80,63,54,261,335,0.6418,Behind
2025-07,2025-07-10 16:15:00,School ABSR,SYN-1162-ABSR,District E,District E - Block 009,Yes,No,Class 6,Math,7,5,5,8,6,6,7,6,6,22,34,0.7727,On Track
2025-07,2025-07-10 16:32:00,School ABSS,SYN-1163-ABSS,District E,District E - Block 009,Yes,Yes,"Classes 6, 7 and 8",Math and Science,81,45,49,91,61,62,86,63,69,258,349,0.6764,Behind
2025-07,2025-07-10 16:49:00,School ABST,SYN-1164-ABST,District E,District E - Block 009,Yes,Yes,Class 8,Math,11,7,5,9,6,5,8,3,5,28,31,0.5536,At Risk
2025-07,2025-07-10 17:06:00,School ABSU,SYN-1165-ABSU,District E,District E - Block 009,No,No,Not conducted,Not applicable,54,0,0,54,0,0,76,0,0,184,0,0.0,Critical
2025-07,2025-07-10 17:23:00,School ABSV,SYN-1166-ABSV,District E,District E - Block 009,Yes,Yes,"Classes 6, 7 and 8",Math and Science,120,79,62,130,71,86,147,97,85,397,480,0.6045,Behind
2025-07,2025-07-10 17:40:00,School ABSW,SYN-1167-ABSW,District E,District E - Block 009,No,No,Not conducted,Not applicable,29,0,0,33,0,0,29,0,0,91,0,0.0,Critical
2025-07,2025-07-10 17:57:00,School ABSN,SYN-1158-ABSN,District E,District E - Block 010,No,No,Not conducted,Not applicable,45,0,0,45,0,0,49,0,0,139,0,0.0,Critical
2025-07,2025-07-10 18:14:00,School ABSO,SYN-1159-ABSO,District E,District E - Block 010,No,No,Not conducted,Not applicable,113,0,0,118,0,0,85,0,0,316,0,0.0,Critical
2025-07,2025-07-10 18:31:00,School ABSP,SYN-1160-ABSP,District E,District E - Block 010,No,No,Not conducted,Not applicable,73,0,0,66,0,0,96,0,0,235,0,0.0,Critical
2025-07,2025-07-10 18:48:00,School ABTE,SYN-1175-ABTE,District E,District E - Block 011,Yes,No,"Classes 6, 7 and 8",Science,83,62,63,72,60,59,72,58,58,227,360,0.793,On Track
2025-07,2025-07-10 19:05:00,School ABTF,SYN-1176-ABTF,District E,District E - Block 011,Yes,Yes,Class 6,Math,22,15,17,26,22,20,25,18,19,73,111,0.7603,On Track
2025-07,2025-07-10 19:22:00,School ABTG,SYN-1177-ABTG,District E,District E - Block 011,Yes,Yes,"Classes 6, 7 and 8",Math and Science,56,36,40,68,41,41,41,29,32,165,219,0.6636,Behind
2025-07,2025-07-10 19:39:00,School ABTH,SYN-1178-ABTH,District E,District E - Block 011,No,No,Not conducted,Not applicable,59,0,0,68,0,0,63,0,0,190,0,0.0,Critical
2025-07,2025-07-10 19:56:00,School ABTI,SYN-1179-ABTI,District E,District E - Block 011,No,No,Not conducted,Not applicable,72,0,0,45,0,0,70,0,0,187,0,0.0,Critical
2025-07,2025-07-10 20:13:00,School ABTJ,SYN-1180-ABTJ,District E,District E - Block 011,Yes,Yes,"Classes 6, 7 and 8",Math,37,21,36,42,19,41,31,16,30,110,163,0.7409,Behind
2025-07,2025-07-10 20:30:00,School ABQW,SYN-1115-ABQW,District E,District E - Block 012,No,No,Not conducted,Not applicable,68,0,0,121,0,0,69,0,0,258,0,0.0,Critical
2025-07,2025-07-10 20:47:00,School ABQX,SYN-1116-ABQX,District E,District E - Block 012,Yes,Yes,"Classes 6, 7 and 8",Science,46,36,28,66,53,32,56,48,29,168,226,0.6726,Behind
2025-07,2025-07-10 21:04:00,School ABQY,SYN-1117-ABQY,District E,District E - Block 012,Yes,Yes,"Classes 6, 7 and 8",Math and Science,72,63,66,94,69,69,102,88,84,268,439,0.819,On Track
2025-07,2025-07-10 21:21:00,School ABQE,SYN-1097-ABQE,District E,District E - Block 013,Yes,No,Classes 7 and 8,Math and Science,50,34,26,40,29,26,54,39,23,144,177,0.6146,Behind
2025-07,2025-07-10 21:38:00,School ABRJ,SYN-1128-ABRJ,District E,District E - Block 014,Yes,No,"Classes 6, 7 and 8",Math and Science,70,49,47,102,78,76,56,41,38,228,329,0.7215,Behind
2025-07,2025-07-10 21:55:00,School ABRK,SYN-1129-ABRK,District E,District E - Block 014,Yes,Yes,Class 6,Math and Science,51,43,37,80,62,59,75,40,45,206,286,0.6942,Behind
2025-07,2025-07-10 22:12:00,School ABRM,SYN-1131-ABRM,District E,District E - Block 014,Yes,No,Class 7,Science,0,0,0,22,13,11,0,0,0,22,24,0.5455,At Risk
2025-07,2025-07-10 22:29:00,School ABRN,SYN-1132-ABRN,District E,District E - Block 014,Yes,No,"Classes 6, 7 and 8",Math and Science,49,30,34,82,51,51,70,45,42,201,253,0.6294,Behind
2025-07,2025-07-10 22:46:00,School ABQZ,SYN-1118-ABQZ,District E,District E - Block 015,Yes,Yes,"Classes 6, 7 and 8",Math,63,43,41,77,41,54,60,44,48,200,271,0.6775,Behind
2025-07,2025-07-10 23:03:00,School ABRA,SYN-1119-ABRA,District E,District E - Block 015,Yes,Yes,"Classes 6, 7 and 8",Math,39,22,18,63,28,37,47,25,24,149,154,0.5168,At Risk
2025-07,2025-07-10 23:20:00,School ABRB,SYN-1120-ABRB,District E,District E - Block 015,Yes,Yes,Class 6,Math and Science,92,72,66,104,76,68,94,60,61,290,403,0.6948,Behind
2025-07,2025-07-10 23:37:00,School ABRC,SYN-1121-ABRC,District E,District E - Block 015,No,No,Not conducted,Not applicable,40,0,0,57,0,0,64,0,0,161,0,0.0,Critical
2025-07,2025-07-10 23:54:00,School ABRD,SYN-1122-ABRD,District E,District E - Block 015,Yes,Yes,Class 6,Math,72,43,37,70,40,40,66,38,40,208,238,0.5721,At Risk
2025-07,2025-07-11 00:11:00,School ABRE,SYN-1123-ABRE,District E,District E - Block 015,Yes,Yes,Class 6,Science,66,32,42,83,54,48,71,30,47,220,253,0.575,At Risk
2025-07,2025-07-11 00:28:00,School ABRF,SYN-1124-ABRF,District E,District E - Block 015,Yes,Yes,"Classes 6, 7 and 8",Math and Science,137,87,96,130,92,93,125,70,72,392,510,0.6505,Behind
2025-07,2025-07-11 00:45:00,School ABRG,SYN-1125-ABRG,District E,District E - Block 015,Yes,No,"Classes 6, 7 and 8",Math and Science,198,73,76,114,65,71,129,92,74,441,451,0.5113,At Risk
2025-07,2025-07-11 01:02:00,School ABRH,SYN-1126-ABRH,District E,District E - Block 015,Yes,Yes,"Classes 6, 7 and 8",Science,27,21,19,31,20,22,22,15,17,80,114,0.7125,Behind
2025-07,2025-07-11 01:19:00,School ABRI,SYN-1127-ABRI,District E,District E - Block 015,Yes,Yes,Classes 7 and 8,Math and Science,168,83,79,175,88,77,186,71,67,529,465,0.4395,At Risk
2025-07,2025-07-11 01:36:00,School ABSF,SYN-1150-ABSF,District E,District E - Block 016,Yes,No,Class 6,Math and Science,12,9,8,18,11,10,15,6,6,45,50,0.5556,At Risk
2025-07,2025-07-11 01:53:00,School ABSG,SYN-1151-ABSG,District E,District E - Block 016,Yes,No,Class 7,Science,105,47,43,99,72,51,141,87,78,345,378,0.5478,At Risk
2025-07,2025-07-11 02:10:00,School ABSH,SYN-1152-ABSH,District E,District E - Block 016,Yes,Yes,Class 6,Math,58,43,42,55,39,41,47,32,44,160,241,0.7531,On Track
2025-07,2025-07-11 02:27:00,School ABSI,SYN-1153-ABSI,District E,District E - Block 016,Yes,No,"Classes 6, 7 and 8",Math and Science,67,46,41,54,39,37,52,36,36,173,235,0.6792,Behind
2025-07,2025-07-11 02:44:00,School ABSJ,SYN-1154-ABSJ,District E,District E - Block 016,No,No,Not conducted,Not applicable,74,0,0,87,0,0,87,0,0,248,0,0.0,Critical
2025-07,2025-07-11 03:01:00,School ABSK,SYN-1155-ABSK,District E,District E - Block 016,Yes,Yes,"Classes 6, 7 and 8",Math and Science,69,59,56,66,62,63,82,66,60,217,366,0.8433,On Track
2025-07,2025-07-11 03:18:00,School ABSL,SYN-1156-ABSL,District E,District E - Block 016,No,No,Not conducted,Not applicable,38,0,0,56,0,0,45,0,0,139,0,0.0,Critical
2025-07,2025-07-11 03:35:00,School ABSM,SYN-1157-ABSM,District E,District E - Block 016,Yes,Yes,"Classes 6, 7 and 8",Science,85,36,41,133,75,73,126,79,68,344,372,0.5407,At Risk
2025-07,2025-07-11 03:52:00,School ABUY,SYN-1221-ABUY,District F,District F - Block 001,Yes,Yes,Class 6,Math and Science,82,51,36,104,79,90,66,58,52,252,366,0.7262,Behind
2025-07,2025-07-11 04:09:00,School ABUZ,SYN-1222-ABUZ,District F,District F - Block 001,No,No,Not conducted,Not applicable,117,0,0,31,0,0,39,0,0,187,0,0.0,Critical
2025-07,2025-07-11 04:26:00,School ABTY,SYN-1195-ABTY,District F,District F - Block 002,No,No,Not conducted,Not applicable,35,0,0,52,0,0,35,0,0,122,0,0.0,Critical
2025-07,2025-07-11 04:43:00,School ABUG,SYN-1203-ABUG,District F,District F - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,70,38,41,31,27,26,19,13,12,120,157,0.6542,Behind
2025-07,2025-07-11 05:00:00,School ABUH,SYN-1204-ABUH,District F,District F - Block 002,No,No,Not conducted,Not applicable,60,0,0,44,0,0,45,0,0,149,0,0.0,Critical
2025-07,2025-07-11 05:17:00,School ABUI,SYN-1205-ABUI,District F,District F - Block 002,Yes,Yes,Class 6,Math and Science,56,39,43,49,37,33,23,14,14,128,180,0.7031,Behind
2025-07,2025-07-11 05:34:00,School ABUJ,SYN-1206-ABUJ,District F,District F - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,75,52,42,68,47,47,64,45,48,207,281,0.6787,Behind
2025-07,2025-07-11 05:51:00,School ABUT,SYN-1216-ABUT,District F,District F - Block 003,Yes,Yes,Class 6,Science,65,45,38,67,39,27,75,31,43,207,223,0.5386,At Risk
2025-07,2025-07-11 06:08:00,School ABUU,SYN-1217-ABUU,District F,District F - Block 003,Yes,No,"Classes 6, 7 and 8",Math,97,41,76,68,35,48,84,70,64,249,334,0.6707,Behind
2025-07,2025-07-11 06:25:00,School ABUV,SYN-1218-ABUV,District F,District F - Block 003,Yes,Yes,Class 6,Math and Science,78,61,53,88,50,50,89,53,45,255,312,0.6118,Behind
2025-07,2025-07-11 06:42:00,School ABUW,SYN-1219-ABUW,District F,District F - Block 003,Yes,No,"Classes 6, 7 and 8",Math and Science,36,24,20,74,51,39,27,22,21,137,177,0.646,Behind
2025-07,2025-07-11 06:59:00,School ABUX,SYN-1220-ABUX,District F,District F - Block 003,Yes,No,"Classes 6, 7 and 8",Math and Science,70,58,60,51,39,43,22,15,17,143,232,0.8112,On Track
2025-07,2025-07-11 07:16:00,School ABVB,SYN-1224-ABVB,District F,District F - Block 004,Yes,No,Class 8,Science,39,18,23,25,16,18,22,18,18,86,111,0.6453,Behind
2025-07,2025-07-11 07:33:00,School ABVC,SYN-1225-ABVC,District F,District F - Block 004,Yes,No,Class 6,Math and Science,115,72,72,123,67,59,122,74,6,360,350,0.4861,At Risk
2025-07,2025-07-11 07:50:00,School ABVD,SYN-1226-ABVD,District F,District F - Block 004,Yes,Yes,"Classes 6, 7 and 8",Math,25,10,16,15,12,11,15,11,11,55,71,0.6455,Behind
2025-07,2025-07-11 08:07:00,School ABVE,SYN-1227-ABVE,District F,District F - Block 004,Yes,Yes,"Classes 6, 7 and 8",Math,90,60,64,76,46,46,48,34,32,214,282,0.6589,Behind
2025-07,2025-07-11 08:24:00,School ABVF,SYN-1228-ABVF,District F,District F - Block 004,No,No,Not conducted,Not applicable,65,0,0,65,0,0,68,0,0,198,0,0.0,Critical
2025-07,2025-07-11 08:41:00,School ABTO,SYN-1185-ABTO,District F,District F - Block 005,No,No,Not conducted,Not applicable,36,0,0,34,0,0,32,0,0,102,0,0.0,Critical
